order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00653,653,291,CUST_0291,,2023-02-12T11:39:00.000Z,PROD_062,36,10,1,160.44,312.40,854.45,490.40,22.67,28.60,0.00,returned,processing,debit_card,5053 Main St,Special delivery instructions,TRK491727
ORD_00654,654,269,CUST_0269,1/6/2023,2023-08-22T02:16:00.000Z,PROD_144,177,6,2,214.29,229.82,767.27,784.50,8.11,7.45,0.00,CANCELLED,SHIPPED,bank_transfer,4947 Main St,,
ORD_00655,655,92,CUST_0092,10/2/2023,,PROD_019,156,10,4,396.74,410.12,805.12,374.59,6.88,13.28,0.00,returned,CANCELLED,bank_transfer,1903 Main St,,TRK933041
ORD_00656,656,392,CUST_0392,2/28/2023,2023-03-03T03:53:00.000Z,PROD_072,102,5,3,228.74,369.84,75.09,714.95,13.94,39.15,0.00,processing,processing,paypal,7086 Oak Ave,,
ORD_00657,657,218,CUST_0218,2023-12-19,2023-06-11T11:23:00.000Z,PROD_160,60,9,4,364.75,333.69,1004.48,174.88,0.00,23.37,0.00,returned,,bank_transfer,6226 Pine Rd,,
ORD_00658,658,196,CUST_0196,4/3/2023,2023-04-17T14:31:00.000Z,PROD_180,81,10,2,215.89,65.56,527.65,285.37,18.99,4.80,0.00,CANCELLED,delivered,debit_card,1572 Main St,,TRK408433
ORD_00659,659,378,CUST_0378,9/19/2023,2023-06-09T04:32:00.000Z,PROD_169,124,6,4,277.18,273.78,184.83,190.26,0.00,17.00,17.95,,pending,credit_card,2325 Main St,,TRK839214
ORD_00660,660,160,CUST_0160,2023-01-10,,PROD_042,147,3,1,134.21,29.82,825.47,48.64,11.36,14.64,0.00,SHIPPED,,debit_card,3079 Oak Ave,,TRK790639
ORD_00661,661,219,CUST_0219,9/5/2023,2023-12-18T22:30:00.000Z,PROD_056,66,6,5,346.71,274.01,798.90,225.79,15.31,28.78,0.00,pending,SHIPPED,debit_card,8001 Main St,Special delivery instructions,TRK272121
ORD_00662,662,449,CUST_0449,8/28/2023,2023-10-28T00:26:00.000Z,PROD_139,53,8,2,138.03,218.76,96.17,575.60,0.00,15.04,0.00,returned,delivered,debit_card,9536 Oak Ave,,TRK157404
ORD_00663,663,202,CUST_0202,,2023-05-05T11:01:00.000Z,PROD_158,192,6,2,284.37,67.97,598.60,658.35,0.00,43.48,0.00,,delivered,paypal,2619 Pine Rd,,
ORD_00664,664,414,CUST_0414,3/21/2023,2023-05-09T17:15:00.000Z,PROD_025,107,2,4,310.34,163.86,995.53,671.89,0.00,38.19,0.00,CANCELLED,,credit_card,1787 Main St,,TRK953112
ORD_00665,665,375,CUST_0375,2023-03-06,2023-08-18T10:23:00.000Z,PROD_147,10,4,2,181.75,334.88,852.27,249.69,23.12,24.31,0.00,CANCELLED,processing,cash,6475 Oak Ave,,TRK590937
ORD_00666,666,65,CUST_0065,2023-05-22,,PROD_166,69,1,1,248.25,301.95,1042.70,179.85,0.00,27.51,0.00,CANCELLED,CANCELLED,cash,5079 Main St,Special delivery instructions,
ORD_00667,667,91,CUST_0091,2023-10-23,,PROD_042,111,3,2,179.33,109.45,742.91,579.02,0.00,23.52,0.00,,CANCELLED,credit_card,5194 Pine Rd,Special delivery instructions,TRK267296
ORD_00668,668,250,CUST_0250,4/28/2023,,PROD_096,123,8,2,260.50,75.66,1033.28,555.40,0.00,46.33,14.87,SHIPPED,,credit_card,8240 Oak Ave,,
ORD_00669,669,228,CUST_0228,3/4/2023,2023-01-08T07:38:00.000Z,PROD_199,70,10,1,476.51,227.29,163.01,740.53,0.00,45.44,1.27,,CANCELLED,debit_card,6177 Pine Rd,,TRK427323
ORD_00670,670,135,CUST_0135,11/20/2023,2023-06-10T15:43:00.000Z,PROD_022,136,3,3,253.95,345.76,327.27,95.75,14.17,20.05,0.00,returned,,debit_card,5043 Pine Rd,,TRK717531
ORD_00671,671,20,CUST_0020,4/21/2023,2023-04-09T02:28:00.000Z,PROD_055,171,4,5,315.66,183.81,414.70,171.84,16.26,47.79,7.97,delivered,CANCELLED,bank_transfer,6506 Oak Ave,,
ORD_00672,672,320,CUST_0320,4/12/2023,2023-03-13T02:08:00.000Z,PROD_053,166,2,5,399.76,166.79,1048.62,637.80,22.72,23.11,0.00,SHIPPED,,credit_card,8546 Oak Ave,,
ORD_00673,673,345,CUST_0345,9/28/2023,2023-04-22T03:30:00.000Z,PROD_016,146,7,3,237.36,211.94,652.52,190.50,13.88,16.56,0.00,delivered,,credit_card,5553 Oak Ave,Special delivery instructions,TRK893318
ORD_00674,674,388,CUST_0388,7/24/2023,2023-04-17T22:41:00.000Z,PROD_193,157,8,3,443.07,81.34,303.48,252.90,19.67,47.34,0.00,pending,,credit_card,8785 Pine Rd,,
ORD_00675,675,12,CUST_0012,8/2/2023,,PROD_031,7,7,4,278.59,410.21,1036.76,234.60,0.00,31.11,31.03,pending,delivered,cash,2142 Main St,,TRK179603
ORD_00676,676,385,CUST_0385,4/18/2023,2023-12-18T02:26:00.000Z,PROD_012,178,7,5,117.54,70.45,775.32,121.54,6.16,47.81,0.00,processing,SHIPPED,paypal,954 Pine Rd,,TRK408750
ORD_00677,677,132,CUST_0132,,2023-10-06T12:12:00.000Z,PROD_167,18,2,1,124.38,67.69,652.40,680.21,12.67,43.69,22.46,CANCELLED,processing,paypal,1726 Main St,,TRK852622
ORD_00678,678,239,CUST_0239,2023-06-13,2023-10-17T18:16:00.000Z,PROD_122,51,6,2,322.41,22.42,1028.36,300.50,0.00,3.43,0.00,pending,SHIPPED,debit_card,5199 Main St,,TRK475565
ORD_00679,679,74,CUST_0074,8/27/2023,2023-06-10T08:21:00.000Z,PROD_006,184,2,2,80.01,237.54,72.23,797.97,21.09,12.15,11.63,returned,,bank_transfer,8066 Main St,,TRK891521
ORD_00680,680,230,CUST_0230,12/16/2023,,PROD_033,89,5,1,89.15,364.58,438.88,266.74,14.13,28.09,0.00,CANCELLED,processing,cash,9919 Pine Rd,,
ORD_00681,681,438,CUST_0438,2023-09-17,2023-05-16T17:33:00.000Z,PROD_053,120,7,1,278.70,351.96,650.60,149.67,0.00,42.43,0.00,,,cash,2891 Pine Rd,,TRK237297
ORD_00682,682,120,CUST_0120,3/28/2023,2023-06-23T18:13:00.000Z,PROD_111,49,3,2,338.96,346.76,167.76,260.83,14.71,51.27,17.88,SHIPPED,,cash,2590 Pine Rd,,TRK488733
ORD_00683,683,287,CUST_0287,2/5/2023,2023-08-18T04:23:00.000Z,PROD_053,94,8,5,326.36,23.04,453.43,632.48,17.19,5.32,0.00,CANCELLED,pending,debit_card,7272 Pine Rd,,TRK699435
ORD_00684,684,84,CUST_0084,4/27/2023,,PROD_044,19,2,1,96.67,80.16,373.64,463.32,23.49,25.39,0.00,delivered,CANCELLED,debit_card,7229 Oak Ave,,
ORD_00685,685,10,CUST_0010,2023-02-17,2023-07-08T23:58:00.000Z,PROD_133,54,3,1,269.25,160.60,677.02,493.44,21.56,34.85,0.00,processing,CANCELLED,paypal,1754 Oak Ave,Special delivery instructions,TRK724788
ORD_00686,686,234,CUST_0234,4/6/2023,2023-09-24T04:19:00.000Z,PROD_111,40,5,2,91.68,317.97,894.74,686.65,23.83,38.23,0.00,delivered,delivered,cash,7457 Main St,,
ORD_00687,687,124,CUST_0124,10/9/2023,2023-10-17T05:17:00.000Z,PROD_037,79,3,5,208.95,318.52,219.16,459.61,0.00,19.96,0.00,delivered,,debit_card,1942 Oak Ave,Special delivery instructions,TRK733526
ORD_00688,688,340,CUST_0340,9/2/2023,2023-07-14T07:40:00.000Z,PROD_186,36,1,1,341.72,89.03,526.23,633.33,5.68,20.63,39.02,returned,pending,cash,696 Main St,,
ORD_00689,689,168,CUST_0168,,2023-03-15T18:46:00.000Z,PROD_187,177,5,4,506.00,282.58,455.38,681.21,20.36,25.47,0.00,,,credit_card,7068 Oak Ave,,TRK634609
ORD_00690,690,197,CUST_0197,7/5/2023,2023-11-22T20:11:00.000Z,PROD_054,45,9,4,247.75,256.13,335.87,385.86,11.27,29.73,0.00,SHIPPED,pending,cash,7027 Pine Rd,,TRK253954
ORD_00691,691,237,CUST_0237,7/2/2023,2023-07-14T21:25:00.000Z,PROD_096,88,7,4,403.52,356.17,712.21,660.40,0.00,28.20,0.00,returned,CANCELLED,cash,9786 Pine Rd,Special delivery instructions,TRK831258
ORD_00692,692,482,CUST_0482,2023-03-24,2023-01-26T15:59:00.000Z,PROD_063,90,3,1,325.29,86.44,66.26,367.41,5.91,18.93,15.92,pending,delivered,cash,1532 Pine Rd,,TRK124191
ORD_00693,693,124,CUST_0124,2023-06-21,,PROD_195,148,5,4,344.43,307.57,652.88,545.89,19.19,16.60,0.00,pending,returned,cash,5763 Oak Ave,Special delivery instructions,
ORD_00694,694,252,CUST_0252,6/10/2023,2023-04-25T15:57:00.000Z,PROD_191,39,6,4,91.86,180.69,671.24,806.74,16.59,16.57,0.00,returned,CANCELLED,cash,1947 Pine Rd,Special delivery instructions,
ORD_00695,695,15,CUST_0015,2023-09-03,2023-07-06T19:18:00.000Z,PROD_118,19,5,2,148.27,47.84,334.75,446.70,22.96,39.55,28.40,pending,pending,credit_card,1306 Oak Ave,,
ORD_00696,696,424,CUST_0424,2023-07-27,2023-06-17T18:41:00.000Z,PROD_129,114,10,5,257.75,212.85,823.60,837.98,0.00,2.59,0.00,delivered,CANCELLED,paypal,2503 Oak Ave,,
ORD_00697,697,53,CUST_0053,6/3/2023,2023-11-12T02:58:00.000Z,PROD_085,85,10,1,257.91,305.37,303.69,743.42,0.00,10.76,0.00,processing,processing,bank_transfer,4188 Oak Ave,,
ORD_00698,698,94,CUST_0094,2023-09-22,2023-11-19T10:59:00.000Z,PROD_151,105,5,3,47.12,106.29,465.17,223.63,10.75,31.84,0.00,delivered,processing,paypal,9338 Oak Ave,,TRK268467
ORD_00699,699,249,CUST_0249,2023-05-05,2023-07-18T22:41:00.000Z,PROD_119,181,6,3,471.48,157.84,1004.28,133.02,0.00,46.44,0.00,SHIPPED,processing,credit_card,4196 Main St,,TRK355639
ORD_00700,700,316,CUST_0316,12/21/2023,2023-07-22T21:30:00.000Z,PROD_063,44,5,2,435.07,16.59,432.17,167.37,19.60,23.96,35.21,SHIPPED,pending,credit_card,3863 Pine Rd,Special delivery instructions,
ORD_00701,701,8,CUST_0008,12/6/2023,2023-10-08T12:54:00.000Z,PROD_107,142,7,5,159.96,91.46,990.77,59.70,0.00,20.27,0.00,returned,SHIPPED,cash,2990 Main St,,
ORD_00702,702,154,CUST_0154,9/26/2023,2023-09-10T12:11:00.000Z,PROD_131,189,5,2,332.13,291.85,184.58,287.34,20.78,18.14,0.00,delivered,pending,debit_card,8819 Main St,,TRK372207
ORD_00703,703,430,CUST_0430,2023-07-06,2023-07-02T09:50:00.000Z,PROD_093,194,7,3,375.45,236.56,1032.97,617.89,0.00,49.12,0.00,CANCELLED,SHIPPED,cash,1590 Pine Rd,,TRK552636
ORD_00704,704,425,CUST_0425,2023-05-17,2023-09-24T18:57:00.000Z,PROD_094,46,9,1,21.70,258.17,284.67,372.05,14.76,26.98,48.92,returned,,cash,5873 Oak Ave,,TRK825250
ORD_00705,705,100,CUST_0100,8/21/2023,2023-04-03T16:16:00.000Z,PROD_032,128,8,4,492.36,128.73,137.93,76.85,18.58,31.15,0.00,CANCELLED,processing,credit_card,404 Main St,Special delivery instructions,
ORD_00706,706,261,CUST_0261,10/16/2023,2023-10-23T03:46:00.000Z,PROD_038,190,4,2,185.47,31.21,686.95,484.01,16.80,33.24,11.73,SHIPPED,pending,bank_transfer,2362 Pine Rd,,
ORD_00707,707,105,CUST_0105,12/13/2023,2023-02-04T09:26:00.000Z,PROD_084,162,6,2,119.79,360.41,99.57,802.14,0.00,49.18,0.00,delivered,SHIPPED,debit_card,9576 Main St,Special delivery instructions,TRK245251
ORD_00708,708,139,CUST_0139,2023-09-30,2023-02-02T16:58:00.000Z,PROD_178,24,1,3,170.88,146.65,99.53,728.30,0.00,50.80,0.00,processing,SHIPPED,paypal,7330 Pine Rd,,
ORD_00709,709,293,CUST_0293,7/16/2023,2023-01-25T12:06:00.000Z,PROD_189,200,7,1,225.65,123.81,144.34,65.91,0.00,13.71,18.75,processing,returned,credit_card,5709 Pine Rd,,TRK876614
ORD_00710,710,308,CUST_0308,2023-06-19,2023-11-25T19:56:00.000Z,PROD_090,99,9,4,368.10,26.05,594.35,575.04,14.73,12.54,0.00,pending,returned,cash,2708 Oak Ave,Special delivery instructions,TRK359234
ORD_00711,711,439,CUST_0439,,2023-09-23T10:37:00.000Z,PROD_078,138,7,1,376.67,346.52,334.59,506.66,7.03,5.38,21.46,processing,delivered,debit_card,5028 Pine Rd,,TRK741742
ORD_00712,712,404,CUST_0404,2023-03-23,2023-04-09T23:11:00.000Z,PROD_193,141,7,3,121.47,205.02,433.70,575.43,0.00,42.86,0.00,SHIPPED,processing,cash,3245 Main St,Special delivery instructions,
ORD_00713,713,365,CUST_0365,2/7/2023,2023-08-13T03:43:00.000Z,PROD_068,125,5,1,416.55,179.99,391.59,562.41,0.00,3.35,29.36,returned,delivered,cash,8874 Main St,,TRK847332
ORD_00714,714,189,CUST_0189,7/23/2023,,PROD_199,14,4,3,256.35,185.04,790.19,99.28,9.84,32.16,0.00,CANCELLED,,debit_card,3615 Oak Ave,,TRK890923
ORD_00715,715,147,CUST_0147,8/7/2023,,PROD_156,25,4,2,104.22,347.70,269.34,564.21,21.38,20.95,0.00,returned,SHIPPED,bank_transfer,2982 Main St,,TRK584169
ORD_00716,716,202,CUST_0202,2023-12-07,2023-01-08T09:16:00.000Z,PROD_145,118,4,4,174.12,137.27,515.62,227.38,17.97,15.00,0.00,pending,delivered,debit_card,4737 Oak Ave,,TRK149403
ORD_00717,717,102,CUST_0102,2023-12-15,2023-10-16T23:42:00.000Z,PROD_117,44,10,5,430.79,404.24,694.19,443.95,14.04,34.36,0.00,pending,returned,debit_card,7037 Pine Rd,,TRK477538
ORD_00718,718,115,CUST_0115,5/17/2023,2023-12-08T08:48:00.000Z,PROD_081,10,6,4,270.48,317.83,562.37,447.75,0.00,15.27,43.43,SHIPPED,processing,debit_card,4169 Oak Ave,,TRK799110
ORD_00719,719,136,CUST_0136,7/25/2023,2023-09-05T21:17:00.000Z,PROD_019,176,5,1,500.82,132.58,416.61,602.39,20.92,18.21,0.00,delivered,CANCELLED,paypal,8553 Main St,,TRK911485
ORD_00720,720,478,CUST_0478,2023-04-18,2023-02-28T19:34:00.000Z,PROD_169,104,9,2,472.64,325.00,666.45,106.73,0.00,36.23,0.00,delivered,processing,bank_transfer,1773 Oak Ave,Special delivery instructions,TRK351885
ORD_00721,721,151,CUST_0151,,2023-08-28T02:05:00.000Z,PROD_177,197,6,4,82.65,295.90,371.98,267.05,19.84,9.41,0.00,CANCELLED,processing,debit_card,6642 Pine Rd,,TRK466847
ORD_00722,722,273,CUST_0273,5/26/2023,2023-05-27T03:46:00.000Z,PROD_117,34,8,1,245.05,156.09,260.91,515.57,7.83,18.70,0.00,processing,,cash,3787 Oak Ave,,TRK335547
ORD_00723,723,264,CUST_0264,2023-07-21,2023-12-04T11:19:00.000Z,PROD_047,87,6,3,471.76,141.55,792.41,548.77,24.54,2.17,0.00,SHIPPED,delivered,bank_transfer,160 Pine Rd,,
ORD_00724,724,104,CUST_0104,12/25/2023,2023-06-27T07:53:00.000Z,PROD_075,88,7,3,496.64,205.96,503.92,178.27,18.97,43.35,0.00,,pending,debit_card,803 Oak Ave,,TRK253044
ORD_00725,725,91,CUST_0091,8/11/2023,2023-02-06T10:26:00.000Z,PROD_050,67,3,5,304.42,77.68,737.83,648.22,0.00,18.72,0.00,returned,,bank_transfer,5175 Oak Ave,,TRK625793
ORD_00726,726,326,CUST_0326,2023-04-02,2023-06-18T22:51:00.000Z,PROD_055,164,3,5,417.91,102.55,480.95,298.09,0.00,43.89,0.00,delivered,CANCELLED,debit_card,1082 Main St,,TRK826221
ORD_00727,727,267,CUST_0267,9/13/2023,2023-05-10T05:27:00.000Z,PROD_032,62,3,5,190.09,91.64,187.48,644.07,9.70,23.17,0.00,CANCELLED,CANCELLED,debit_card,1388 Pine Rd,,TRK981590
ORD_00728,728,161,CUST_0161,5/14/2023,2023-02-16T23:15:00.000Z,PROD_048,193,7,3,400.10,193.71,957.81,156.16,23.85,3.18,0.00,SHIPPED,,cash,8773 Oak Ave,,TRK403666
ORD_00729,729,284,CUST_0284,1/6/2023,2023-02-27T19:59:00.000Z,PROD_132,90,5,2,351.96,162.17,972.95,43.47,8.18,38.01,0.00,CANCELLED,,cash,811 Pine Rd,,TRK917000
ORD_00730,730,214,CUST_0214,4/11/2023,2023-03-20T11:46:00.000Z,PROD_013,81,9,4,465.64,367.91,414.01,740.28,13.30,15.34,22.05,SHIPPED,,paypal,5261 Main St,Special delivery instructions,TRK575508
ORD_00731,731,381,CUST_0381,2023-07-16,2023-11-14T19:00:00.000Z,PROD_120,65,4,3,472.30,270.23,886.85,337.40,10.28,5.53,7.70,,processing,cash,7058 Oak Ave,,
ORD_00732,732,455,CUST_0455,,2023-11-02T22:57:00.000Z,PROD_167,126,7,3,402.43,184.29,923.16,110.23,23.66,13.68,0.00,CANCELLED,returned,cash,3487 Oak Ave,,
ORD_00733,733,469,CUST_0469,11/22/2023,2023-06-20T13:42:00.000Z,PROD_112,125,6,3,179.99,71.82,670.82,789.63,21.51,23.17,0.00,,returned,paypal,6660 Main St,Special delivery instructions,
ORD_00734,734,78,CUST_0078,2023-08-15,,PROD_154,13,1,2,375.65,57.28,103.90,497.38,15.81,50.70,0.00,CANCELLED,delivered,cash,8659 Main St,,
ORD_00735,735,457,CUST_0457,2023-09-25,2023-04-09T17:43:00.000Z,PROD_088,179,5,4,485.25,333.10,620.26,102.96,21.34,8.04,29.69,pending,returned,credit_card,6201 Main St,,TRK669641
ORD_00736,736,169,CUST_0169,,2023-12-11T17:26:00.000Z,PROD_069,45,2,3,420.41,397.53,283.83,56.66,18.64,29.91,0.00,,delivered,bank_transfer,1794 Main St,,TRK100952
ORD_00737,737,473,CUST_0473,2023-07-11,2023-02-08T04:26:00.000Z,PROD_038,96,7,5,188.46,26.27,635.35,247.71,12.25,13.84,0.00,delivered,SHIPPED,debit_card,2514 Pine Rd,Special delivery instructions,TRK395450
ORD_00738,738,255,CUST_0255,2023-07-11,2023-12-20T09:38:00.000Z,PROD_161,196,6,1,103.98,412.64,428.05,548.03,0.00,3.97,49.24,,returned,paypal,7800 Oak Ave,,
ORD_00739,739,183,CUST_0183,4/21/2023,2023-01-22T17:35:00.000Z,PROD_021,119,2,3,462.18,30.28,657.92,759.97,15.60,29.24,0.00,delivered,pending,cash,9288 Oak Ave,Special delivery instructions,TRK598182
ORD_00740,740,415,CUST_0415,2023-06-22,,PROD_034,43,7,4,267.02,60.56,71.16,796.40,9.17,29.53,0.00,delivered,,bank_transfer,5833 Oak Ave,,TRK179720
ORD_00741,741,281,CUST_0281,2023-01-02,2023-02-11T07:54:00.000Z,PROD_088,98,6,3,149.90,89.26,58.71,242.84,5.94,26.22,0.00,delivered,pending,credit_card,3335 Main St,,TRK928955
ORD_00742,742,200,CUST_0200,2023-04-10,2023-09-12T15:41:00.000Z,PROD_161,91,4,3,218.35,96.23,1028.83,799.54,0.00,22.46,0.00,,processing,debit_card,3778 Pine Rd,,
ORD_00743,743,411,CUST_0411,11/23/2023,2023-04-18T15:23:00.000Z,PROD_017,138,1,2,499.63,36.92,770.48,667.18,22.37,47.87,0.00,processing,CANCELLED,credit_card,5862 Main St,,
ORD_00744,744,143,CUST_0143,2023-08-01,2023-04-28T07:21:00.000Z,PROD_061,110,8,4,382.80,334.68,170.09,74.24,0.00,29.45,0.00,processing,returned,bank_transfer,809 Pine Rd,,
ORD_00745,745,198,CUST_0198,2023-08-04,2023-10-06T05:20:00.000Z,PROD_051,169,2,1,509.72,408.47,962.64,422.16,18.15,11.13,30.55,pending,delivered,cash,2766 Pine Rd,,
ORD_00746,746,118,CUST_0118,2023-01-14,2023-08-03T14:41:00.000Z,PROD_089,79,5,1,41.73,23.86,281.04,826.50,9.29,16.82,0.00,processing,CANCELLED,debit_card,3099 Main St,,
ORD_00747,747,302,CUST_0302,2023-10-31,2023-10-07T22:27:00.000Z,PROD_187,71,7,2,191.63,356.14,476.98,129.33,0.00,25.67,0.00,SHIPPED,SHIPPED,debit_card,2350 Main St,Special delivery instructions,
ORD_00748,748,375,CUST_0375,7/7/2023,2023-02-27T00:17:00.000Z,PROD_016,92,4,5,83.06,95.89,180.84,344.75,0.00,28.90,2.83,pending,,debit_card,5657 Oak Ave,,TRK390006
ORD_00749,749,383,CUST_0383,3/19/2023,2023-12-16T00:33:00.000Z,PROD_123,120,1,2,44.16,92.24,771.47,380.91,0.00,42.91,32.62,SHIPPED,delivered,bank_transfer,5192 Pine Rd,,TRK742672
ORD_00750,750,378,CUST_0378,,2023-04-05T08:03:00.000Z,PROD_125,151,2,5,317.22,58.23,393.82,201.94,0.00,17.99,0.00,pending,pending,cash,1612 Oak Ave,,
ORD_00751,751,124,CUST_0124,5/7/2023,2023-09-18T01:51:00.000Z,PROD_086,82,7,1,349.86,239.36,574.17,655.17,12.55,39.39,0.00,SHIPPED,pending,credit_card,6279 Pine Rd,Special delivery instructions,
ORD_00752,752,51,CUST_0051,3/4/2023,2023-09-07T00:19:00.000Z,PROD_100,145,3,4,199.36,224.98,241.89,201.87,14.26,50.90,0.00,pending,delivered,paypal,1688 Pine Rd,,
ORD_00753,753,61,CUST_0061,7/21/2023,,PROD_088,17,4,4,72.85,76.16,764.63,156.26,7.98,38.98,0.00,processing,delivered,bank_transfer,1118 Oak Ave,,TRK601911
ORD_00754,754,29,CUST_0029,2/26/2023,2023-12-04T16:54:00.000Z,PROD_128,149,9,2,282.52,302.48,632.13,680.65,20.41,45.07,0.00,CANCELLED,SHIPPED,debit_card,7984 Oak Ave,,
ORD_00755,755,287,CUST_0287,,2023-04-06T20:09:00.000Z,PROD_075,168,6,2,139.74,126.57,390.14,833.84,0.00,37.77,0.00,pending,delivered,cash,6385 Main St,,TRK233835
ORD_00756,756,137,CUST_0137,10/20/2023,,PROD_025,132,5,2,204.93,153.59,1012.30,637.30,0.00,36.24,0.00,delivered,CANCELLED,credit_card,8720 Pine Rd,,TRK861791
ORD_00757,757,49,CUST_0049,2023-12-16,2023-01-05T12:20:00.000Z,PROD_013,85,1,5,397.48,67.23,359.77,691.46,7.35,37.89,0.00,processing,processing,credit_card,586 Main St,,TRK256446
ORD_00758,758,95,CUST_0095,2023-04-21,2023-04-22T22:07:00.000Z,PROD_181,92,5,5,190.13,83.44,161.32,511.58,20.28,20.11,21.72,pending,pending,debit_card,5039 Main St,Special delivery instructions,TRK760832
ORD_00759,759,11,CUST_0011,10/5/2023,,PROD_091,189,4,5,362.38,315.42,114.22,702.78,0.00,36.88,0.00,processing,processing,paypal,3623 Pine Rd,,TRK244797
ORD_00760,760,490,CUST_0490,,2023-08-21T18:39:00.000Z,PROD_054,4,9,2,273.99,388.25,302.33,242.96,0.00,45.89,23.03,pending,returned,bank_transfer,6687 Pine Rd,,
ORD_00761,761,56,CUST_0056,,2023-12-21T23:59:00.000Z,PROD_158,16,5,1,502.46,53.24,693.12,358.19,0.00,10.30,5.76,SHIPPED,SHIPPED,credit_card,9919 Oak Ave,,
ORD_00762,762,54,CUST_0054,2023-05-09,2023-10-04T04:57:00.000Z,PROD_075,63,1,3,140.08,39.55,830.54,242.22,0.00,40.49,0.00,pending,,credit_card,8111 Main St,Special delivery instructions,
ORD_00763,763,197,CUST_0197,8/12/2023,2023-01-06T02:22:00.000Z,PROD_199,63,3,3,413.91,412.20,366.26,708.36,18.91,49.73,31.50,delivered,returned,cash,430 Oak Ave,,TRK440329
ORD_00764,764,76,CUST_0076,2/2/2023,2023-11-10T10:39:00.000Z,PROD_006,149,5,3,383.12,121.06,187.70,265.08,0.00,49.27,0.00,,pending,cash,2149 Main St,,
ORD_00765,765,276,CUST_0276,2023-08-04,,PROD_021,105,3,1,366.09,287.09,164.17,723.47,0.00,28.25,0.00,delivered,processing,bank_transfer,5402 Pine Rd,,
ORD_00766,766,37,CUST_0037,2023-04-05,2023-01-11T21:26:00.000Z,PROD_144,6,7,1,39.68,268.63,327.45,658.46,0.00,44.71,0.00,delivered,delivered,debit_card,1594 Oak Ave,,
ORD_00767,767,242,CUST_0242,,2023-02-20T20:13:00.000Z,PROD_069,146,3,1,328.98,366.85,868.24,526.43,12.51,46.64,0.00,CANCELLED,delivered,paypal,3196 Main St,,TRK534364
ORD_00768,768,37,CUST_0037,2023-04-19,,PROD_185,149,8,2,81.58,236.24,524.26,452.72,5.32,43.12,0.00,processing,SHIPPED,cash,3098 Oak Ave,,
ORD_00769,769,389,CUST_0389,1/13/2023,2023-02-19T07:06:00.000Z,PROD_100,106,9,4,406.88,362.39,761.54,677.65,22.24,21.61,0.00,returned,returned,credit_card,8993 Pine Rd,,TRK608688
ORD_00770,770,397,CUST_0397,5/15/2023,2023-05-15T06:52:00.000Z,PROD_020,18,1,3,152.61,229.66,711.36,120.01,20.65,28.04,0.00,SHIPPED,,bank_transfer,7339 Oak Ave,Special delivery instructions,TRK471882
ORD_00771,771,246,CUST_0246,2023-05-05,2023-05-28T06:32:00.000Z,PROD_027,143,4,5,319.74,368.09,593.64,103.03,22.97,48.14,0.00,returned,CANCELLED,paypal,5419 Pine Rd,,
ORD_00772,772,340,CUST_0340,2023-10-23,,PROD_128,188,2,2,321.97,55.61,667.12,110.05,0.00,49.04,0.00,SHIPPED,delivered,bank_transfer,9924 Main St,,TRK650851
ORD_00773,773,170,CUST_0170,2023-11-06,2023-10-12T10:58:00.000Z,PROD_041,93,3,2,206.81,314.67,702.17,101.85,8.95,21.81,26.26,CANCELLED,SHIPPED,debit_card,5775 Pine Rd,,TRK405311
ORD_00774,774,364,CUST_0364,2/27/2023,,PROD_033,143,7,4,196.86,35.38,230.54,685.45,10.99,29.69,0.00,processing,SHIPPED,paypal,9037 Oak Ave,,
ORD_00775,775,98,CUST_0098,2023-02-16,2023-09-11T11:47:00.000Z,PROD_130,155,2,1,398.40,98.74,618.54,241.22,0.00,51.87,0.00,processing,SHIPPED,debit_card,3525 Oak Ave,Special delivery instructions,TRK184361
ORD_00776,776,299,CUST_0299,2023-11-17,2023-02-13T05:27:00.000Z,PROD_008,85,3,1,233.49,168.12,969.76,823.66,6.51,17.17,0.00,SHIPPED,SHIPPED,paypal,2759 Oak Ave,,TRK111674
ORD_00777,777,404,CUST_0404,2/26/2023,2023-05-24T08:13:00.000Z,PROD_142,31,9,5,115.39,118.94,419.39,84.17,12.66,38.39,47.11,processing,pending,cash,7542 Pine Rd,,TRK721422
ORD_00778,778,33,CUST_0033,6/22/2023,2023-11-14T02:28:00.000Z,PROD_057,123,9,4,501.12,41.57,121.79,461.60,0.00,37.42,23.60,delivered,delivered,cash,9705 Oak Ave,,TRK256390
ORD_00779,779,220,CUST_0220,,2023-10-23T08:22:00.000Z,PROD_114,71,4,5,473.40,85.64,594.97,265.49,16.68,29.10,0.00,CANCELLED,pending,cash,9464 Pine Rd,,TRK178308
ORD_00780,780,182,CUST_0182,11/28/2023,2023-12-05T14:19:00.000Z,PROD_047,87,3,5,13.41,229.62,400.30,668.65,0.00,4.96,0.00,returned,pending,debit_card,902 Main St,,
ORD_00781,781,290,CUST_0290,,2023-03-12T23:56:00.000Z,PROD_029,74,3,5,318.01,246.44,996.96,810.38,17.35,43.55,0.00,,returned,debit_card,7151 Pine Rd,Special delivery instructions,
